target_id,source_id,ra,dec,RUWE,non_single_star
2MASS J16413602+3048306,1312344200940812928,250.400044,30.80854939,0.966632,0
2MASS J16413602+3048306,1312344200940812928,250.400044,30.80854939,0.966632,0
2MASS J16413626+3429353,1326736670709006208,250.401139,34.49303171,1.0122609,0
2MASS J16413626+3429353,1326736666415199232,250.4021998,34.49218772,1.0103371,0
2MASS J16413630+2649569,1301509372842753792,250.4014333,26.83227274,0.96386534,0
2MASS J16413630+2649569,1301509372842753792,250.4014333,26.83227274,0.96386534,0
2MASS J16413831+3118166,1312466487249342592,250.4094416,31.30485535,12.674682,3
2MASS J16413845+2501014,1300992636737584384,250.410249,25.01704631,1.0910841,0
2MASS J16413905+3036421,1312290565389178880,250.4125506,30.61168306,0.94647956,0
2MASS J16413953+3345258,1326419942640716032,250.4146405,33.75721768,0.91712666,0
2MASS J16413972+2521311,1301038094671820672,250.4155479,25.35839475,1.0711542,0
2MASS J16413972+2521311,1301038094671820672,250.4155479,25.35839475,1.0711542,0
2MASS J16414176+3215355,1312767134959857920,250.423863,32.25961713,1.0933717,0
2MASS J16414176+3215355,1312767130666064256,250.424038,32.26112697,1.0311873,0
2MASS J16414213+3011235,1312239472458077056,250.4254428,30.19002493,1.1071783,0
2MASS J16414392+2857019,1310983520941612928,250.432956,28.95081007,1.6259168,1
2MASS J16414423+3311004,1326324319488689920,250.4342857,33.18344667,0.9720043,0
2MASS J16414640+2847537,1310972560185776896,250.4433413,28.79826922,1.0784588,0
2MASS J16414729+3205173,1312716488705473280,250.4470222,32.08798469,1.001758,0
2MASS J16414755+2610315,1301409489083087616,250.4481242,26.1753862,0.9794204,0
2MASS J16414755+2610315,1301409489083087616,250.4481242,26.1753862,0.9794204,0
2MASS J16414822+2626281,1301428902335378560,250.4509343,26.44109529,2.6125355,3
2MASS J16414822+2626281,1301428902335378560,250.4509343,26.44109529,2.6125355,3
2MASS J16414833+2553543,1301208037937213568,250.4513284,25.89844104,0.9130166,0
2MASS J16414944+3333001,1326369811782327808,250.4561281,33.54996837,1.0211178,0
2MASS J16414961+2531298,1301093001533636096,250.456639,25.52481622,0.9137266,0
2MASS J16414991+2915088,1311024031073278848,250.4579661,29.25243991,1.0072114,0
2MASS J16415070+2609088,1301408698809102080,250.461269,26.15240445,0.98159724,0
2MASS J16415070+2609088,1301408698809102080,250.461269,26.15240445,0.98159724,0
2MASS J16415071+2717102,1307544420368902912,250.4613701,27.28618032,0.93891335,0
2MASS J16415173+3127087,1312472019167468288,250.4654963,31.4523731,1.0283617,0
2MASS J16415173+3127087,1312472019166560128,250.4660116,31.45181278,1.4743316,0
2MASS J16415259+2830588,1310776572237392896,250.4691446,28.51619749,1.56952,0
2MASS J16415395+2638183,1301458997169115008,250.4748144,26.63829758,1.0488312,0
2MASS J16415395+2638183,1301458997169115008,250.4748144,26.63829758,1.0488312,0
2MASS J16415480+3428358,1326741584151583488,250.4782996,34.47661942,0.9571441,0
2MASS J16415481+2526197,1301085820348307328,250.4784025,25.43846103,1.8683041,0
2MASS J16415488+3323222,1326363347855200256,250.4786149,33.38940837,0.98826694,0
2MASS J16415533+2640217,1301459413783147904,250.4805733,26.67261281,0.98344743,0
2MASS J16415533+2640217,1301459413783147904,250.4805733,26.67261281,0.98344743,0
2MASS J16415533+2640217,1301459413783147904,250.4805733,26.67261281,0.98344743,0
2MASS J16415545+3325189,1326364142425481600,250.4810528,33.42188357,0.96930724,0
2MASS J16415553+2525102,1301038781866479616,250.481075,25.41957452,1.1718651,0
2MASS J16415557+2500078,1300993152133646720,250.4815358,25.00214571,1.1013066,0
2MASS J16415590+2514233,1301032081717598720,250.4828772,25.23980041,1.0524184,0
2MASS J16415590+2514233,1301032081717598720,250.4828772,25.23980041,1.0524184,0
2MASS J16415613+2503088,1300994457803851392,250.4838762,25.05228438,1.1722963,0
2MASS J16415613+2503088,1300994457803851392,250.4838762,25.05228438,1.1722963,0
2MASS J16415623+3333563,1326369876205481984,250.4842929,33.56564324,1.6336898,0
2MASS J16415634+3037320,1312290835970836224,250.484852,30.62559004,1.1202942,0
2MASS J16415666+2848028,1310972628902747136,250.4860977,28.80071573,1.0600475,0
2MASS J16415689+3359426,1326432793182898688,250.4870212,33.99516086,0.928548,0
2MASS J16415756+2623094,1301416704628254080,250.4898999,26.38593482,1.0538622,0
2MASS J16415756+2623094,1301416704628254080,250.4898999,26.38593482,1.0538622,0
2MASS J16415762+3126379,1312472049231286656,250.4897327,31.44292089,0.97684884,0
2MASS J16415836+3103034,1312357292001163392,250.4931869,31.05094374,0.99785566,0
2MASS J16415836+3103034,1312357292001163392,250.4931869,31.05094374,0.99785566,0
2MASS J16415952+3009223,1311488574736421248,250.4979278,30.15617011,1.0565476,0
2MASS J16420004+2610006,1301408801886324736,250.5000594,26.16686907,,0
2MASS J16420004+2610006,1301408801886324736,250.5000594,26.16686907,,0
2MASS J16420026+3022280,1312251773244493056,250.5010844,30.3743318,0.96474165,2
2MASS J16420038+3401225,1326433136780283136,250.5015862,34.02299402,0.9191799,0
2MASS J16420187+2750048,1310600508642048384,250.5076457,27.83491806,0.948418,0
2MASS J16420248+3020442,1312248818306985216,250.5103063,30.34553022,0.9545725,0
2MASS J16420425+3410436,1326540609746374784,250.5176621,34.17922242,2.0139382,0
2MASS J16420425+3410436,1326540614041751168,250.5176467,34.17946858,,0
2MASS J16420564+3047198,1312296681422621184,250.523647,30.78899028,1.0705395,0
2MASS J16420564+3047198,1312296681422621184,250.523647,30.78899028,1.0705395,0
2MASS J16420746+2702573,1301521531894332800,250.5311475,27.04931227,8.19279,1
2MASS J16420843+2638461,1301456149607995392,250.534851,26.6460305,1.1551207,0
2MASS J16420900+2514512,1301033421747384704,250.5374948,25.2475555,0.98582375,0
2MASS J16420900+2514512,1301033421747384704,250.5374948,25.2475555,0.98582375,0
2MASS J16420978+3115005,1312453842865618944,250.5406833,31.25021344,1.0255969,0
2MASS J16421000+3131043,1312478581877426944,250.5417205,31.51786177,0.9766273,0
2MASS J16421073+2525375,1301044451223304320,250.5447062,25.4271963,1.0359713,0
2MASS J16421073+2525375,1301044451223304320,250.5447062,25.4271963,1.0359713,0
2MASS J16421186+3253488,1314302018832791168,250.5493923,32.89692687,0.8771239,0
2MASS J16421293+3338509,1326376443211931648,250.5538916,33.64739593,4.3397446,0
2MASS J16421467+2854369,1310980772163310976,250.561149,28.91018616,46.031113,0
2MASS J16421491+2654267,1301516416589111552,250.5619308,26.90756156,1.8686414,0
2MASS J16421491+2654267,1301516416587647104,250.561877,26.90718943,1.666319,0
2MASS J16421516+2602171,1301213432416140160,250.5632066,26.03800249,1.230521,2
2MASS J16421516+2602171,1301213432416140160,250.5632066,26.03800249,1.230521,2
2MASS J16421533+3315116,1326326277993771008,250.5638699,33.25317725,0.93634564,0
2MASS J16421630+2849475,1310791106406792576,250.5679387,28.82986067,1.0606741,0
2MASS J16421635+3104172,1312354646301297664,250.56815,31.07140574,0.9520716,0
2MASS J16421676+2905004,1311009359464950272,250.5698672,29.08344493,0.96542645,0
2MASS J16421686+2535028,1301094307203688576,250.5703534,25.58411219,1.0774168,0
2MASS J16421715+3427236,1326553941324854912,250.5713557,34.45724999,1.1233196,0
2MASS J16421725+3127119,1312469373467532160,250.571674,31.45327923,1.0147377,0
2MASS J16421732+2922183,1311026745492610944,250.5721521,29.37169453,0.9429629,0
2MASS J16421793+3226196,1312775621815355520,250.5744533,32.43902425,1.004867,0
2MASS J16421935+2526074,1301043832748011008,250.5806084,25.43534251,1.092906,0
2MASS J16422078+2505058,1301017135231168256,250.5866132,25.08515252,1.0208902,0
2MASS J16422220+3218433,1312726384310268160,250.5925464,32.31211051,0.99317396,0
2MASS J16422220+3218433,1312726384309289472,250.5922392,32.31169877,1.2150108,0
2MASS J16422323+3107060,1312448826343812096,250.596832,31.11828,3.6255465,0
2MASS J16422522+2856302,1310980943961550336,250.6049152,28.94174912,1.0664767,0
2MASS J16422530+2740473,1310583848465635840,250.60536,27.67988222,2.0037901,0
2MASS J16422667+3019417,1312247955017358592,250.6111253,30.32820524,1.1017703,0
2MASS J16422803+2730448,1307555793442308352,250.6168729,27.51249257,1.003699,0
2MASS J16422836+2931039,1311036744176497280,250.6182916,29.51762064,0.9138246,0
2MASS J16422971+2704142,1307523632727054848,250.6237614,27.07053216,2.4800565,1
2MASS J16422971+2704142,1307523632725147776,250.6246917,27.07087099,1.0267199,0
2MASS J16423068+2514569,1301032871991441152,250.6278751,25.24908384,1.005302,0
2MASS J16423073+2908082,1311010046659716096,250.6280086,29.1355803,1.1080605,0
2MASS J16423111+2812394,1310616971253302400,250.6297226,28.21101689,1.0319288,0
2MASS J16423184+3129087,1312475180263312512,250.6327177,31.48577148,0.97615343,0
2MASS J16423202+2503566,1301014455171570176,250.6334156,25.06571628,1.0762907,0
2MASS J16423251+2732071,1307555930881262464,250.6355073,27.53529432,0.9619918,0
2MASS J16423264+3411380,1326529825083894656,250.6359857,34.19379223,2.9830403,3
2MASS J16423264+3411380,1326529825082775680,250.6358039,34.19443005,1.2028348,0
2MASS J16423333+2618377,1301435018368794368,250.6386695,26.31041578,1.0996667,0
2MASS J16423336+2506570,1301017684987197184,250.6390324,25.11588343,1.014515,0
2MASS J16423415+3014054,1311495652842458368,250.6423342,30.23481686,1.0400885,0
2MASS J16423507+3018098,1311497233390433536,250.6461264,30.30270134,0.8320912,0
2MASS J16423517+3112583,1312452571555295744,250.6464596,31.21635045,0.98471045,0
2MASS J16423517+3112583,1312452571555295744,250.6464596,31.21635045,0.98471045,0
2MASS J16423525+2907279,1311007023002733312,250.6468085,29.1243807,2.022003,0
2MASS J16423559+3204024,1312702465635798400,250.6482798,32.06731749,0.9671634,0
2MASS J16423630+3143208,1312482567607092480,250.6511944,31.72244257,1.0473223,0
2MASS J16423730+2843121,1310786261683672832,250.6554926,28.71985165,1.6406457,1
2MASS J16423794+2549539,1301195462272937472,250.6581157,25.83172338,1.0798084,0
2MASS J16423842+2646250,1301466251371076736,250.6600798,26.77356459,1.0774684,0
2MASS J16423850+3439023,1326767903711381504,250.660353,34.65059203,1.0750514,0
2MASS J16423893+2910260,1311011592847944064,250.6622615,29.17392521,2.4972796,3
2MASS J16424037+2816180,1310617761527288320,250.6682224,28.27173277,1.9222393,1
2MASS J16424037+2816180,1310617761527288320,250.6682224,28.27173277,1.9222393,1
2MASS J16424253+2637006,1301449380739519872,250.6772099,26.61683541,0.98241967,0
2MASS J16424307+3214240,1312722226781920896,250.679659,32.23971585,1.0450904,0
2MASS J16424380+2712246,1307529160348070144,250.6823979,27.20676605,1.3755884,0
2MASS J16424380+2712246,1307529164644939008,250.68322,27.20769978,1.5928012,0
2MASS J16424391+2611074,1301222262869176320,250.6828862,26.18545566,0.9616428,0
2MASS J16424483+3445258,1326771064807194112,250.6868,34.7571856,0.98366255,0
2MASS J16424515+2911403,1311011730286895744,250.68812,29.19457015,1.1582547,0
2MASS J16424529+2516091,1301027099555390336,250.6887579,25.26915812,1.0960512,0
2MASS J16424529+2516091,1301027099555390336,250.6887579,25.26915812,1.0960512,0
2MASS J16424739+2815549,1310711387516831104,250.6975248,28.26521516,1.060626,0
2MASS J16424739+2815549,1310711387516831104,250.6975248,28.26521516,1.060626,0
2MASS J16424746+3252424,1314304286575504896,250.6977741,32.87844156,1.039066,0
2MASS J16425028+3106192,1312448031773854336,250.7095529,31.10525997,1.00662,0
2MASS J16425063+2600555,1301215494000421760,250.7108654,26.0154453,1.2133235,0
2MASS J16425063+2600555,1301215493998530944,250.7110994,26.01606645,,0
2MASS J16425204+2811028,1310616249698778496,250.7168455,28.184047,0.9771982,0
2MASS J16425308+3337097,1326372663640775808,250.7211902,33.61917302,1.7245268,2
2MASS J16425402+3227561,1314230206979687040,250.725023,32.46581617,1.5833625,0
2MASS J16425418+2604175,1301217383786037504,250.7258208,26.07147788,1.0419272,0
2MASS J16425439+2952178,1311466481424391168,250.7265342,29.87175609,1.0325849,0
2MASS J16425641+2716145,1307536070952352384,250.7350531,27.270712,1.1180438,0
2MASS J16425725+3046174,1312298639927660672,250.7385498,30.77154487,1.0138625,0
2MASS J16425753+2631389,1301442062115233664,250.73967,26.52745445,1.1067184,0
2MASS J16425753+2631389,1301442062115233664,250.73967,26.52745445,1.1067184,0
2MASS J16425862+2926425,1311033789238961408,250.7441857,29.44517766,1.4572104,0
2MASS J16425862+2926425,1311033784942404992,250.7443059,29.4453984,8.847014,0
2MASS J16425944+2959285,1311475999072535168,250.7477242,29.99128511,2.2017655,0
2MASS J16425970+2820442,1310712285166873472,250.7487757,28.34558448,1.0945464,0
2MASS J16425970+2820442,1310712285166873472,250.7487757,28.34558448,1.0945464,0
2MASS J16430090+2957278,1311475689834515456,250.753636,29.95769771,14.695481,0
2MASS J16430127+2558493,1301203399372507648,250.7551974,25.98037308,0.98725796,0
2MASS J16430135+2940513,1311415594651808768,250.755649,29.68090938,1.0824286,0
2MASS J16430169+3043464,1312286472284060800,250.7570783,30.72972237,0.9629828,0
2MASS J16430264+3335541,1326362115201095424,250.7608917,33.59842589,0.90698165,0
2MASS J16430264+3335541,1326362115201095424,250.7608917,33.59842589,0.90698165,0
2MASS J16430264+3335541,1326362115201232000,250.7617565,33.59839365,1.1055048,0
2MASS J16430264+3335541,1326362115201232000,250.7617565,33.59839365,1.1055048,0
2MASS J16430265+2611493,1301242672553593088,250.7610766,26.19718871,0.9683888,0
2MASS J16430380+2532557,1301140108734516480,250.7658361,25.54884609,0.9878151,0
2MASS J16430420+2837160,1310772620867531136,250.7674995,28.62113653,1.436329,2
2MASS J16430526+3027205,1312273862260086272,250.772021,30.45575078,0.86454743,0
2MASS J16430540+2612163,1301242702616262912,250.7725486,26.20449981,0.99088335,0
2MASS J16430559+2821325,1310713796995360768,250.7732015,28.35935646,1.0125072,0
2MASS J16430660+3125047,1312462432800345600,250.7774866,31.41801345,0.91366637,0
2MASS J16430771+2622119,1301249299686050816,250.7821427,26.36989568,1.1095604,0
2MASS J16430830+3150030,1312508234331650816,250.7845331,31.83422019,1.0464599,0
2MASS J16430919+3057402,1312396187224623872,250.7883191,30.96128277,10.408659,0
2MASS J16431016+3321478,1326348543104361728,250.7922805,33.36335583,0.92099124,0
2MASS J16431054+3239403,1314280303478080128,250.7938652,32.66121845,1.917071,0
2MASS J16431101+2643031,1301451751561466112,250.7960271,26.71746358,1.0654668,0
2MASS J16431108+2820202,1310713517820609024,250.7961893,28.33890761,1.0683498,0
2MASS J16431108+2820202,1310713522117452160,250.7971221,28.33947086,0.8916139,0
2MASS J16431108+2820202,1310713522115691392,250.7972649,28.33968822,1.9914863,0
2MASS J16431119+2529498,1301136771542680448,250.7964597,25.49722112,1.183373,0
2MASS J16431119+2529498,1301136775839887232,250.7969017,25.49708983,2.016362,0
2MASS J16431119+2608253,1301218105340653440,250.7966378,26.14040959,0.9971717,0
2MASS J16431128+2527336,1301042080401329536,250.7970206,25.45939908,0.9982985,0
2MASS J16431128+2527336,1301042080401329536,250.7970206,25.45939908,0.9982985,0
2MASS J16431142+3026308,1311523174992898944,250.7975787,30.44188163,0.9885827,0
2MASS J16431171+2531087,1301136878919103616,250.7987935,25.51911281,1.0257622,0
2MASS J16431175+3012298,1311491941990687360,250.7988661,30.20801892,0.96288085,0
2MASS J16431285+3441413,1326582086246087552,250.8035608,34.69482147,1.0637543,0
2MASS J16431344+2553082,1301198795165612928,250.8059584,25.88575109,,0
2MASS J16431344+2553082,1301198795165612928,250.8059584,25.88575109,,0
2MASS J16431344+2553082,1301198795167545856,250.805794,25.88561849,3.18586,0
2MASS J16431344+2553082,1301198795167545856,250.805794,25.88561849,3.18586,0
2MASS J16431401+3034245,1312280704144178048,250.8083481,30.57346923,1.0765092,0
2MASS J16431484+2831049,1310767776144417024,250.811781,28.51796301,1.0622175,0
2MASS J16431500+2829467,1310767673065128576,250.8124898,28.4963178,1.054894,0
2MASS J16431509+3236594,1314279994240425216,250.812845,32.61662237,0.9942116,0
2MASS J16431632+2648140,1307469138181961856,250.817639,26.80337356,1.2054652,0
2MASS J16431836+2702423,1307477178360764800,250.82659,27.04480754,9.467952,1
2MASS J16431849+2556501,1301202368580342272,250.8270895,25.9470166,1.2177722,0
2MASS J16431866+2606419,1301217757446210688,250.8277585,26.11162076,1.2468433,0
2MASS J16432016+2946075,1311417828034853120,250.8340356,29.76870232,0.9971037,0
2MASS J16432195+2542228,1301143918368470656,250.8414654,25.70632768,1.1171619,0
2MASS J16432318+3326019,1326355724289681536,250.8466531,33.43356658,1.0675066,0
2MASS J16432374+2723576,1307538888451001984,250.8488924,27.39929876,1.0641593,0
2MASS J16432495+3348556,1326470210937771008,250.8539641,33.81544599,1.6062936,0
2MASS J16432603+2612318,1301242152860448896,250.8584835,26.20885703,1.0260037,0
2MASS J16432620+2534396,1301137566113736832,250.8592018,25.57759408,0.9669047,0
2MASS J16432683+2932266,1311409753496278528,250.8618425,29.54069434,1.2874472,0
2MASS J16432697+2725383,1307562390512686208,250.8625967,27.42712881,4.6902814,0
2MASS J16432764+3032098,1311529737702932224,250.8652984,30.53601273,3.1580725,1
2MASS J16432780+3402073,1326482992760466176,250.8658699,34.03541056,0.9447713,0
2MASS J16432816+2917090,1311015578577810688,250.8672655,29.28579363,0.90347683,0
2MASS J16432841+3251532,1314293050941033472,250.8683696,32.86477305,0.91174936,0
2MASS J16433091+2858005,1310814986425069824,250.8788193,28.9667731,0.95594805,0
2MASS J16433098+3451408,1326777146480924416,250.8790338,34.86135071,1.0318906,0
2MASS J16433098+3451408,1326777146480924416,250.8790338,34.86135071,1.0318906,0
2MASS J16433098+3451408,1326777146481037312,250.8786567,34.86174507,,0
2MASS J16433098+3451408,1326777146481037312,250.8786567,34.86174507,,0
2MASS J16433101+2951099,1311424287665667712,250.8791847,29.85275751,1.171605,0
2MASS J16433421+2751090,1310592056146409344,250.8924695,27.85243365,0.9907447,0
2MASS J16433492+2758548,1310595221538849024,250.8954478,27.98194813,1.0690212,0
2MASS J16433495+3024343,1311522247279942912,250.8956599,30.40897096,0.93691677,0
2MASS J16433521+3416436,1326534188770652928,250.8965568,34.27892032,1.0516665,0
2MASS J16433526+2828410,1310720565863895552,250.8967365,28.47808817,0.92131984,0
2MASS J16433600+3131534,1312487412330138240,250.8999972,31.5315187,0.98895216,0
2MASS J16433631+3053191,1312383027444825472,250.9012875,30.88861858,0.9957301,0
2MASS J16433671+2532456,1301136466602100864,250.9030387,25.54554506,0.9808187,0
2MASS J16433691+3432230,1326576451248928256,250.9037432,34.53969,1.0536872,0
2MASS J16433705+2906352,1310824946452180864,250.9044147,29.10975565,1.2181515,0
2MASS J16433713+2742241,1307581803764389248,250.904722,27.70668481,1.0600799,0
2MASS J16433769+2527380,1301123822218509824,250.9070251,25.46058365,0.97927,0
2MASS J16433797+3320297,1314344350030529536,250.9081074,33.34151402,1.0380279,0
2MASS J16433807+2610298,1301230165609004928,250.9087283,26.17488827,1.0604788,0
2MASS J16433807+2610298,1301230165609004928,250.9087283,26.17488827,1.0604788,0
2MASS J16433852+3241323,1314286522590710400,250.9104991,32.69222815,0.94925684,0
2MASS J16433981+2821545,1310713109800586624,250.9158274,28.36530987,1.5295931,0
2MASS J16434099+2858508,1310815226943235072,250.920722,28.98077724,1.0057336,0
2MASS J16434100+2907479,1310825088188163840,250.9208139,29.12997047,0.98345137,0
2MASS J16434213+3413474,1326533467216140288,250.9256985,34.22980875,0.97743225,0
2MASS J16434255+2725074,1307561634598016640,250.9273432,27.41869115,1.0758005,0
2MASS J16434318+3055466,1312383572904682112,250.9298881,30.92966943,0.9175752,0
2MASS J16434445+2752335,1307591248395284352,250.9351698,27.8759868,1.0895369,0
2MASS J16434528+2943433,1311413807945457152,250.9386657,29.72866499,0.97975,0
2MASS J16434550+2633069,1301445772966956416,250.9395857,26.55162934,1.0269959,0
2MASS J16434550+2633069,1301445772966956416,250.9395857,26.55162934,1.0269959,0
2MASS J16434629+3357298,1326478663433414656,250.9429258,33.95836864,1.0320861,0
2MASS J16434697+2926157,1311396451981426816,250.9456659,29.43771356,0.93272436,0
2MASS J16434811+3123394,1312459374783606784,250.9505368,31.39433995,0.93127984,0
2MASS J16434942+2713536,1307532768120598016,250.9559512,27.23151404,1.0403087,0
2MASS J16434961+3256378,1314316862239721472,250.9564817,32.94381287,1.0109653,0
2MASS J16434979+3338098,1326455363234683520,250.957464,33.63603121,0.8561075,0
2MASS J16435001+3103330,1312397905211788032,250.9584224,31.05910724,1.3032202,0
2MASS J16435048+2804566,1310692803195192192,250.9602643,28.08248111,1.1318395,0
2MASS J16435102+2946463,1311422878916387712,250.9625917,29.77973732,4.049832,1
2MASS J16435102+3300531,1314318442787695744,250.9624872,33.01463128,1.0400863,0
2MASS J16435102+3300531,1314318442787823232,250.9626506,33.01400337,1.485158,0
2MASS J16435152+3254439,1314313804223001216,250.9646293,32.91228341,0.88851947,0
2MASS J16435186+2511289,1300272658483644544,250.966122,25.19132673,1.0331497,0
2MASS J16435186+2511289,1300272658483644544,250.966122,25.19132673,1.0331497,0
2MASS J16435188+2613516,1301243600266616576,250.9661878,26.23093698,1.1494765,0
2MASS J16435244+2538466,1301138940503267072,250.9685522,25.64629061,0.9965231,0
2MASS J16435250+2907213,1310825191267373056,250.9687414,29.12258323,1.07015,2
2MASS J16435256+2637076,1301446700679897600,250.9689576,26.61875366,1.0732695,0
2MASS J16435260+3122226,1312459099905695744,250.9693289,31.37278129,1.038802,0
2MASS J16435413+2806051,1310693215512052992,250.9755558,28.10142392,1.0663061,0
2MASS J16435413+2806051,1310693215512137216,250.9754164,28.10257589,1.1787963,0
2MASS J16435438+2656077,1307471715162336640,250.9763741,26.93574451,3.0761812,0
2MASS J16435521+2745261,1307588194674000512,250.9799539,27.75743509,1.6118984,0
2MASS J16435521+2745261,1307588194675723392,250.9801627,27.75700037,1.3874586,0
2MASS J16435630+2714102,1307486249331797504,250.9844692,27.23626688,1.0326976,0
2MASS J16435637+3257236,1314317205837103488,250.9848722,32.95653707,1.0338453,0
2MASS J16435759+3427234,1326563325827919744,250.9901252,34.45650205,1.8455527,0
2MASS J16435759+3427234,1326563325828866432,250.9900735,34.45629353,14.899907,0
2MASS J16435775+2617441,1301244424900340736,250.9906359,26.29565368,1.237379,0
2MASS J16435775+2617441,1301244424900340736,250.9906359,26.29565368,1.237379,0
2MASS J16435918+2649183,1307458246144880896,250.9965586,26.82180583,4.675799,3
2MASS J16435961+2701518,1307478930707401856,250.9983549,27.03107774,1.013437,0
2MASS J16435962+2626336,1301255145138753664,250.9983298,26.44268349,1.0503681,2
2MASS J16440016+3416289,1326556694399274240,251.0003542,34.27454929,42.661415,0
2MASS J16440062+3221077,1314214538938765824,251.002617,32.35213651,1.0580946,0
2MASS J16440123+3122054,1312412198862816896,251.0050837,31.36801371,1.1437242,0
2MASS J16440123+3122054,1312412198861421056,251.005027,31.36758037,1.8015767,0
2MASS J16440127+3123410,1312459168625169920,251.0053035,31.39484496,,0
2MASS J16440145+2943582,1311419580381501184,251.0058846,29.7328051,3.482258,1
2MASS J16440191+2814288,1310696582766419584,251.0078781,28.24133747,1.0384555,0
2MASS J16440264+3005373,1311499118878768384,251.0109615,30.09361962,0.9544112,0
2MASS J16440316+2821100,1310715102665485952,251.0131643,28.3527492,26.144522,0
2MASS J16440535+3039057,1311532310386506240,251.0223291,30.6514054,3.2971225,0
2MASS J16440548+2933026,1311398964538426240,251.0228173,29.55061197,1.0362016,0
2MASS J16440631+3246258,1314241747554943488,251.0263016,32.77382459,1.039565,2
2MASS J16440840+2824381,1310716408335545728,251.0350574,28.41056904,0.9775,0
2MASS J16440918+2858139,1310808354995549056,251.0382299,28.97050107,1.0147542,0
2MASS J16440942+3412304,1326509381039532544,251.0392431,34.2084746,1.1437663,0
2MASS J16440989+3425245,1326560061653719296,251.0411954,34.42346819,1.0792246,0
2MASS J16441001+2515019,1300273349974628864,251.0416702,25.25055792,1.3861426,0
2MASS J16441001+3416040,1326556522600578560,251.0417032,34.26764853,0.90353084,0
2MASS J16441076+3012021,1311501249183031808,251.0449036,30.20063322,1.0452658,0
2MASS J16441181+2850213,1310800555334926720,251.0491998,28.83922308,1.0329161,0
2MASS J16441189+3207594,1314206842357327104,251.0495857,32.13319292,0.9693329,0
2MASS J16441198+2812170,1310695689413218048,251.049731,28.20415536,1.4404117,0
2MASS J16441203+3455202,1326966571718160640,251.0486852,34.92101755,1.1504326,0
2MASS J16441203+3455202,1326966571718160640,251.0486852,34.92101755,1.1504326,0
2MASS J16441214+2828431,1310718401198716032,251.0504957,28.4786211,,0
2MASS J16441214+2828431,1310718401200372736,251.0506722,28.47874812,4.557515,0
2MASS J16441296+2700506,1307478312232103808,251.0540146,27.01400363,1.0320593,0
2MASS J16441336+2519213,1301118255940873600,251.0556391,25.32257527,1.0841116,0
2MASS J16441494+3221203,1314214019246069504,251.0622224,32.35564342,0.9329565,0
2MASS J16441500+3357217,1326477976238635136,251.0624718,33.95589888,0.9885906,0
2MASS J16441525+3410159,1326484882546068992,251.0635571,34.17110439,0.92835635,0
2MASS J16441539+2834469,1310722283851000192,251.064142,28.57970521,1.1203951,0
2MASS J16441539+2834469,1310722283851000064,251.0642722,28.57925042,1.2400076,0
2MASS J16441589+2608124,1301227382468563840,251.066134,26.1367749,1.1441911,0
2MASS J16441611+3321149,1314342357165733120,251.0670369,33.35414793,0.96596795,0
2MASS J16441621+3456400,1326966606077899264,251.0675643,34.94445536,0.9748741,0
2MASS J16441916+2811551,1310695517614522880,251.0798414,28.19866384,1.0617634,0
2MASS J16441922+2620131,1301238858622721408,251.0801074,26.33700581,1.0943052,0
2MASS J16441922+2620131,1301238858622721408,251.0801074,26.33700581,1.0943052,0
2MASS J16441922+2620131,1301238858623393664,251.0809563,26.33747484,1.1723702,0
2MASS J16441922+2620131,1301238858623393664,251.0809563,26.33747484,1.1723702,0
2MASS J16441944+3035138,1311531146452179584,251.0810209,30.58722326,0.95761156,0
2MASS J16441946+2637560,1307264079263928960,251.0812772,26.63225139,1.2010654,0
2MASS J16441946+2637560,1307264079263338496,251.0810215,26.6324284,1.1920404,0
2MASS J16442036+3017198,1311510942925977856,251.0847391,30.28884134,1.0854763,0
2MASS J16442046+3154487,1312512490643339264,251.0851871,31.91351928,1.1691518,0
2MASS J16442053+3328248,1314440144980874112,251.0855029,33.47330663,0.94684494,0
2MASS J16442103+2716440,1307509717031834368,251.0876139,27.27884577,1.0633447,0
2MASS J16442149+3244343,1314264120041272320,251.0894665,32.74300262,1.255698,0
2MASS J16442149+3244343,1314264120041616512,251.0900989,32.74281129,1.3705575,0
2MASS J16442154+2505021,1300267371380134016,251.0896151,25.0838925,0.9673753,0
2MASS J16442154+2505021,1300267440099610880,251.0890252,25.08356461,1.1919702,0
2MASS J16442157+2730544,1307561153561588992,251.0899066,27.51514082,1.0029832,0
2MASS J16442215+3125169,1312436216319931904,251.0922029,31.42132566,1.0043055,0
2MASS J16442300+2756267,1307684882979067392,251.0955928,27.94083325,0.9378121,0
2MASS J16442340+3344174,1326454989573638400,251.0975133,33.73818278,0.99447024,0
2MASS J16442458+2648258,1307455222487893376,251.1024468,26.80720266,1.0063992,0
2MASS J16442458+2648258,1307455222487893376,251.1024468,26.80720266,1.0063992,0
2MASS J16442500+3011198,1311501317902020864,251.1041576,30.18878747,0.9426585,0
2MASS J16442500+3011198,1311501322199308416,251.1046823,30.18877402,,0
2MASS J16442632+2631179,1307259200180474880,251.1094772,26.52183028,1.4967453,0
2MASS J16442632+2631179,1307259200180474880,251.1094772,26.52183028,1.4967453,0
2MASS J16442639+3442096,1326585006823814912,251.1099123,34.7027789,1.0027485,0
2MASS J16442639+3442096,1326585006823814912,251.1099123,34.7027789,1.0027485,0
